id,tweet,date,retweets_count,replies_count,likes_count,quote_url,sentiment,tidy_tweets,absolute_tidy_tweets
1541558488001822725,@Bombabarros @Mulder01198676 @_miki @Recuenco @DavidAlayon @GuillermoDeHaro @moquintana @TheBridge_Tech Gracias por venir y buen viaje de vuelta… eres top!!,2022-06-28,0,0,3,,pos,        gracias por venir y buen viaje de vuelta… eres top,gracias venir buen viaje vuelta… top
1541557726777692161,"@HeavyMental_es @Mulder01198676 Resultado apabullante de los locales, el público enloqueció con el juego de su equipo y no dejaron de animar hasta que fueron desalojados. Muchísimas gracias!!! @HeavyMental_es @_miki @Recuenco @DavidAlayon @GuillermoDeHaro @moquintana @TheBridge_Tech  https://t.co/osw6AlqUgq",2022-06-28,1,1,6,,neg,  resultado apabullante de los locales el público enloqueció con el juego de su equipo y no dejaron de animar hasta que fueron desalojados muchísimas gracias       ,resultado apabullante locales público enloqueció juego equipo dejaron animar desalojados muchísimas gracias
1541523364094906370,@designetworking @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Pero debo reconocer que el premio por preguntar sobre la influencia de El Pollo Pepe en la obra literaria de @Recuenco y @GuillermoDeHaro ha merecido la pena. @HeavyMental_es fidelis 🤘  https://t.co/0bmUpQuoBN,2022-06-27,1,0,8,,pos,     pero debo reconocer que el premio por preguntar sobre la influencia de el pollo pepe en la obra literaria de  y  ha merecido la pena  fidelis ,debo reconocer premio preguntar influencia pollo pepe obra literaria merecido pena fidelis
1541496472541315073,"@joobid @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Inspiración para innovar. La clave no es quien inventa, si no, quién traduce a la masa citando a quien inventa.",2022-06-27,0,0,1,,neg,     inspiración para innovar la clave no es quien inventa si no quién traduce a la masa citando a quien inventa,inspiración innovar clave inventa si quién traduce masa citando inventa
1541494873265676289,"@designetworking @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Alguien tenía que preguntarlo. No quiero hablar de plagio, que es palabra gruesa, pero buena parte de los fundamentos del libro de @GuillermoDeHaro y @Recuenco estaba ya en El Pollo Pepe. Y lo saben  https://t.co/Jtt4XVIsCT",2022-06-27,2,2,11,,neg,     alguien tenía que preguntarlo no quiero hablar de plagio que es palabra gruesa pero buena parte de los fundamentos del libro de  y  estaba ya en el pollo pepe y lo saben,alguien preguntarlo quiero hablar plagio palabra gruesa buena parte fundamentos libro pollo pepe saben
1541493843316580354,Primera micro clase de un profe de @TheBridge_Tech a los @HeavyMental_es &amp; @GuillermoDeHaro  https://t.co/r9T6R29Sg2,2022-06-27,0,0,3,,pos,primera micro clase de un profe de  a los  &amp ,primera micro clase profe &amp
1541492108703531008,"@joobid lanzando la pregunta del millón de euros a @GuillermoDeHaro sobre ""El Pollo Pepe"", que nos marca la X del mapa de @HeavyMental_es, hacia la esencia del 42 o la transcendencia del sentido de la vida que plantea el estoicismo como nos recuerda @Recuenco  en @TheBridge_Tech  https://t.co/8ft1LaMH47",2022-06-27,1,1,6,,pos, lanzando la pregunta del millón de euros a  sobre el pollo pepe que nos marca la x del mapa de  hacia la esencia del  o la transcendencia del sentido de la vida que plantea el estoicismo como nos recuerda  en ,lanzando pregunta millón euros pollo pepe marca x mapa hacia esencia transcendencia vida plantea estoicismo recuerda
1541484295465959427,Gracias a @TheBridge_Tech por facilitar la desvirtualización de tuiteros que nos encontramos alrededor de @HeavyMental_es y las turras del @Recuenco,2022-06-27,0,0,2,https://twitter.com/HeavyMental_es/status/1541475190957383680,pos,gracias a  por facilitar la desvirtualización de tuiteros que nos encontramos alrededor de  y las turras del ,gracias facilitar desvirtualización tuiteros encontramos alrededor turras
1541477869620281345,"Hoy tenemos invitados en @TheBridge_Tech. Los chicos de @HeavyMental_es y @GuillermoDeHaro  hablando sobre el sentido de la vida, o algo  https://t.co/sGeJVf3HFN",2022-06-27,0,0,2,,pos,hoy tenemos invitados en  los chicos de  y  hablando sobre el sentido de la vida o algo,hoy invitados chicos hablando vida
1541470520658493440,"Que nos dice Pedro Sánchez, que si le compramos todos los libros del @Recuenco y @GuillermoDeHaro nos invita a unas cañas en @TheBridge_Tech por el encuentro de @HeavyMental_es  https://t.co/hdJRlA1QD8",2022-06-27,0,0,3,,pos,que nos dice pedro sánchez que si le compramos todos los libros del  y  nos invita a unas cañas en  por el encuentro de ,dice pedro sánchez si compramos libros invita unas cañas encuentro
1541448970123223040,@TheBridge_Tech @HeavyMental_es @Alienta Casi! Justo estaba rellenando datos 🤣,2022-06-27,0,0,1,,pos,   casi justo estaba rellenando datos ,casi justo rellenando datos
1541445570925133825,@TheBridge_Tech @Recuenco @HeavyMental_es @Alienta tendré que colarme?  https://t.co/sfp5t11RPi,2022-06-27,0,0,2,,pos,    tendré que colarme,colarme
1541445192925978625,@vmcasamayor @TheBridge_Tech @Recuenco @Alienta 🙄 @TheBridge_Tech,2022-06-27,0,0,1,,pos,     ,
1541445021068627969,@TheBridge_Tech @Recuenco @HeavyMental_es @Alienta pero quedan entradas o no? Cojone!,2022-06-27,0,1,3,,neg,    pero quedan entradas o no cojone,quedan entradas cojone
1541403967581831169,"@HeavyMental_es @TheBridge_Tech @Recuenco @GuillermoDeHaro Cada vez que pulsas la frase es distinta, no hace falta ni editar luego...",2022-06-27,0,0,1,,neg,    cada vez que pulsas la frase es distinta no hace falta ni editar luego,cada vez pulsas frase distinta hace falta editar luego
1541403726182858753,"@joobid @TheBridge_Tech @Recuenco @GuillermoDeHaro Si claro, Miki no tiene otra cosa que hacer",2022-06-27,0,1,1,,neg,    si claro miki no tiene otra cosa que hacer,si claro miki cosa hacer
1541403632104620033,@joobid @HeavyMental_es @TheBridge_Tech @GuillermoDeHaro Déjalo cortocircuitado en Always on.,2022-06-27,0,0,1,,pos,    déjalo cortocircuitado en always on,déjalo cortocircuitado always on
1541403277752995841,@HeavyMental_es @TheBridge_Tech ¿Me llevo el botón para el directo de hoy @Recuenco @GuillermoDeHaro?  https://t.co/CSjtCXQ64B,2022-06-27,0,2,2,,pos,  me llevo el botón para el directo de hoy  ,llevo botón directo hoy
1541347694802882567,"@HeavyMental_es @TheBridge_Tech Si al final el ""de pedir"" funciona  https://t.co/1A2PyYMAol",2022-06-27,0,0,1,,pos,  si al final el de pedir funciona,si final pedir funciona
1541334998892036096,"@jatorrero @TheBridge_Tech Juan Antonio, te mandamos dm para que te vengas que hay hueco!",2022-06-27,0,1,2,,pos,  juan antonio te mandamos dm para que te vengas que hay hueco,juan antonio mandamos dm vengas hueco
1541303566597496833,"@HeavyMental_es @TheBridge_Tech Moviendo satélites pero ya!!. Huy, ¿y si piensan que son sat Rusos?. Al riesgo que mola.",2022-06-27,0,0,1,,pos,  moviendo satélites pero ya huy y si piensan que son sat rusos al riesgo que mola,moviendo satélites huy si piensan sat rusos riesgo mola
1541297237485035520,@navarro_batista @TheBridge_Tech En orbyt ya si eso.,2022-06-27,0,1,1,,pos,  en orbyt ya si eso,orbyt si
1541294547489136640,@HeavyMental_es @TheBridge_Tech Que se grabe para el Orbe. Toy en otra plataforma.,2022-06-27,0,1,1,,pos,  que se grabe para el orbe toy en otra plataforma,grabe orbe toy plataforma
1541266958259306496,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Si hay que bajar al barro, se baja.",2022-06-27,0,0,2,,pos,     si hay que bajar al barro se baja,si bajar barro baja
1541266817624203264,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta El plan // La ejecución  https://t.co/z6upT5d5Zn,2022-06-27,1,1,4,,pos,     el plan    la ejecución,plan ejecución
1541123745078824965,"@HeavyMental_es @TheBridge_Tech 😞😞😞 Triste es de pedir, pero más triste es de robar.   Si alguno no va a última hora, mis DMs están abiertos.",2022-06-26,0,1,5,,neg,   triste es de pedir pero más triste es de robar si alguno no va a última hora mis dms están abiertos,triste pedir triste robar si alguno va última hora dms abiertos
1541062348970115072,"@CarlosLGonzalez @TheBridge_Tech Yes, seguramente martes a la misma hora en todos lados :)",2022-06-26,0,0,2,,pos,  yes seguramente martes a la misma hora en todos lados ,yes seguramente martes misma hora lados
1541061827169230848,@HeavyMental_es @TheBridge_Tech Puta vida... Los sudacas nos jodemos... Me quedaré tomando mientras espero que tengan piedad de nosotros y lo publiquen en Youtube... Porque de Twitch no se nada,2022-06-26,0,1,3,,neg,  puta vida los sudacas nos jodemos me quedaré tomando mientras espero que tengan piedad de nosotros y lo publiquen en youtube porque de twitch no se nada,puta vida sudacas jodemos quedaré tomando mientras espero piedad publiquen youtube twitch
1541060983476584448,"@CarlosLGonzalez @TheBridge_Tech Sí, vida real se llama.",2022-06-26,0,1,1,,pos,  sí vida real se llama,vida real llama
1541057117045530626,@HeavyMental_es @TheBridge_Tech No va en directo por ninguna plataforma!!???,2022-06-26,0,1,1,,neg,  no va en directo por ninguna plataforma,va directo ninguna plataforma
1541048623261171718,@HeavyMental_es @TheBridge_Tech  https://t.co/TFD31c8i61,2022-06-26,0,0,1,,pos, ,
1541046264539893760,"🕣 TIC, TAC: MAÑANA os vemos a todos a las 7.30pm en nuestro evento en directo en MADRID en @TheBridge_Tech   🚨Para los que no vayáis, TRANQUILOS, seguramente el martes lo emitamos para todos vosotros :D",2022-06-26,6,6,17,https://twitter.com/HeavyMental_es/status/1535571536186335233,pos, tic tac mañana os vemos a todos a las pm en nuestro evento en directo en madrid en  para los que no vayáis tranquilos seguramente el martes lo emitamos para todos vosotros d,tic tac mañana vemos pm evento directo madrid vayáis tranquilos seguramente martes emitamos d
1539565619728814082,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¡¡¡Que poco queda ya para el evento!!!  @_miki te pillo en ""La Coru"" y nos hacemos un blablacar? podría salir un podcast dpm de ahí 😂.  https://t.co/cptLyWZ7Ip",2022-06-22,0,0,3,,pos,     que poco queda ya para el evento  te pillo en la coru y nos hacemos un blablacar podría salir un podcast dpm de ahí ,queda evento pillo coru hacemos blablacar podría salir podcast dpm ahí
1539550883331166213,"📢Miércoles 6 de julio, 18h evento con @GoogleES donde hablaremos de #CloudComputing☁️ las nuevas herramientas como #kubernetes #Serverless #CI #CD y los perfiles que actualmente necesitan las empresas #devops #cloud   🎟Saca ya tus entradas👇   https://t.co/4TxR37UlfR",2022-06-22,0,0,0,,pos,miércoles  de julio h evento con  donde hablaremos de cloudcomputing las nuevas herramientas como kubernetes serverless ci cd y los perfiles que actualmente necesitan las empresas devops cloud saca ya tus entradas,miércoles julio h evento hablaremos cloudcomputing nuevas herramientas kubernetes serverless ci cd perfiles actualmente necesitan empresas devops cloud saca entradas
1539280728978071553,"@TheBridge_Tech @LORIOTio @sesamehr_ @feending @uchceu Buenas, disculpad, se está emitiendo ya la charla sobre GOOGLE ADS desde cero??  No puedo acceder desde ZOOM",2022-06-21,0,0,0,,neg,     buenas disculpad se está emitiendo ya la charla sobre google ads desde cero no puedo acceder desde zoom,buenas disculpad emitiendo charla google ads cero puedo acceder zoom
1539164971765989378,¿Quieres aprender sobre #ciberseguridad? 👩‍💻  La aceleradora de #talento digital @TheBridge_Tech organiza esta tarde un taller en #Valencia en el que aprenderás a utilizar algunas herramientas básicas de la mano de los mejores profesores 👥  ¡Regístrate! ✍  https://t.co/IhiitXLjHT  https://t.co/SfcT0HbRow,2022-06-21,0,0,4,,pos,quieres aprender sobre ciberseguridad ‍ la aceleradora de talento digital  organiza esta tarde un taller en valencia en el que aprenderás a utilizar algunas herramientas básicas de la mano de los mejores profesores  regístrate ,quieres aprender ciberseguridad ‍ aceleradora talento digital organiza tarde taller valencia aprenderás utilizar herramientas básicas mano mejores profesores regístrate
1538882376138477569,¡Llega la 1ª #TechTalks en #Valencia!🙌 Un encuentro con @LORIOTio @sesamehr_ y @feending en el que nos contarán su visión de negocio ligada a la tecnología y debatiremos sobre la importancia de perfiles digitales 🎟¡Saca ya tu entrada!👇@uchceu  https://t.co/42tVP5NZ4Y,2022-06-20,0,1,1,,pos,llega la ª techtalks en valencia un encuentro con   y  en el que nos contarán su visión de negocio ligada a la tecnología y debatiremos sobre la importancia de perfiles digitales saca ya tu entrada,llega ª techtalks valencia encuentro contarán visión negocio ligada tecnología debatiremos importancia perfiles digitales saca entrada
1536966880866586626,Hoy @TheBridge_Tech a las 18:00: Taller Data Science Valencia: Mi primera aplicación de web de IA  https://t.co/DbwCfYaaX3,2022-06-15,1,0,1,,pos,hoy  a las  taller data science valencia mi primera aplicación de web de ia,hoy taller data science valencia primera aplicación web ia
1536745017036918793,Aquí estamos 😊 a punto de comenzar #LPCxMAD con @MercadonaTech en @TheBridge_Tech  Ga-na-zas!! 🙌  https://t.co/Z35gVk2i1x,2022-06-14,1,1,4,,pos,aquí estamos  a punto de comenzar lpcxmad con  en  ga na zas ,aquí punto comenzar lpcxmad ga na zas
1536710498712006660,"¡Lanzamos las becas @viewnext para estudiar #Cloud &amp; #DevOps ☁️! Si quieres formarte en una profesión con futuro y alta demanda, infórmate sobre las becas para estudiar un #bootcamp en @TheBridge_Tech 🙌 Solicita la tuya ➡  https://t.co/pvfZneLd1d  https://t.co/li3VtNpZDo",2022-06-14,0,0,1,,pos,lanzamos las becas  para estudiar cloud &amp devops  si quieres formarte en una profesión con futuro y alta demanda infórmate sobre las becas para estudiar un bootcamp en   solicita la tuya ,lanzamos becas estudiar cloud &amp devops si quieres formarte profesión futuro alta demanda infórmate becas estudiar bootcamp solicita
1536427396437577728,"@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada No ha podido ser, otra vez será.  Gracias en cualquier caso por la iniciativa 😉",2022-06-13,0,0,2,,pos,         no ha podido ser otra vez será gracias en cualquier caso por la iniciativa ,podido ser vez gracias cualquier caso iniciativa
1536365482680401921,@HeavyMental_es @TheBridge_Tech @Atorrerus @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada Están cotizadísimas!... las entradas  @HeavyMental_es son el Dogecoin del universo podcasting. #Tothemoooooon  https://t.co/Ddn73iUJ0y,2022-06-13,0,0,2,,pos,        están cotizadísimas las entradas  son el dogecoin del universo podcasting tothemoooooon,cotizadísimas entradas dogecoin universo podcasting tothemoooooon
1536361884009615361,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @adriskou @estodopornada yo que iba a hacer reventa...,2022-06-13,0,0,2,,pos,        yo que iba a hacer reventa,iba hacer reventa
1536321996367224838,@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @pelayoarbues @adriskou @estodopornada Gracias por intentarlo pero las señales me dicen que no debía estar (mala suerte que trabajando 3h sueltas los lunes me haya pillado trabajando xdd). Me tocará esperarme a la edición de Valencia 🔥🤘😉,2022-06-13,0,0,0,,neg,        gracias por intentarlo pero las señales me dicen que no debía estar mala suerte que trabajando h sueltas los lunes me haya pillado trabajando xdd me tocará esperarme a la edición de valencia ,gracias intentarlo señales dicen debía mala suerte trabajando h sueltas lunes pillado trabajando xdd tocará esperarme edición valencia
1536313018321190912,Lo conseguí!!! Gracias @TheBridge_Tech  @HeavyMental_es,2022-06-13,0,0,1,https://twitter.com/TheBridge_Tech/status/1536310176801857538,pos,lo conseguí gracias  ,conseguí gracias
1536311923423203331,@TheBridge_Tech @HeavyMental_es @Alienta ¡Y yo! Que buena forma de empezar la semana.,2022-06-13,0,0,1,,pos,   y yo que buena forma de empezar la semana,buena forma empezar semana
1536310998319210496,@TheBridge_Tech @HeavyMental_es @Alienta ¡La tengo!,2022-06-13,0,0,2,,pos,   la tengo,
1536310702876549123,Lo prometimos y han llegado gracias a @TheBridge_Tech ... últimas entradas para el podcast 27 en directo :D  cc @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada,2022-06-13,2,4,6,https://twitter.com/TheBridge_Tech/status/1536310176801857538,pos,lo prometimos y han llegado gracias a   últimas entradas para el podcast  en directo d cc       ,prometimos llegado gracias últimas entradas podcast directo d cc
1536310176801857538,"¡Últimas1⃣0⃣entradas! El lunes 27 de junio acogeremos la grabación de ""El sentido de la vida ya no es 42"" un episodio del podcast de @HeavyMental_es, donde presentarán ""El pequeño libro de la filosofía estoica"" de @Alienta Si quieres asistir como público👉 https://t.co/Vp0zHYIRua",2022-06-13,2,6,4,https://twitter.com/HeavyMental_es/status/1535571536186335233,neg,últimasentradas el lunes  de junio acogeremos la grabación de el sentido de la vida ya no es  un episodio del podcast de  donde presentarán el pequeño libro de la filosofía estoica de  si quieres asistir como público,últimasentradas lunes junio acogeremos grabación vida episodio podcast presentarán pequeño libro filosofía estoica si quieres asistir público
1536267654717132801,"@HeavyMental_es @PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Inocente de mi, que lo daba por hecho...",2022-06-13,0,0,2,,pos,      inocente de mi que lo daba por hecho,inocente daba hecho
